0.016384778012684925, 0.5082644628099173
0.02695560253699783, 0.47933884297520657
0.03541226215644816, 0.45041322314049587
0.04281183932346719, 0.4289256198347107
0.054439746300211395, 0.40082644628099173
0.063953488372093, 0.38181818181818183
0.0755813953488372, 0.35702479338842974
0.08615221987315008, 0.34049586776859503
0.09989429175475684, 0.3140495867768595
0.11575052854122622, 0.2958677685950413
0.13266384778012685, 0.27190082644628094
0.15169133192389006, 0.25371900826446275
0.17706131078224102, 0.2305785123966942
0.19608879492600423, 0.21818181818181814
0.2330866807610994, 0.1933884297520661
0.27431289640591966, 0.17272727272727267
0.31976744186046513, 0.15454545454545449
0.38424947145877386, 0.13388429752066106
0.4445031712473574, 0.11818181818181817
0.5058139534883722, 0.10495867768595035
0.5576109936575054, 0.09834710743801645
0.6168076109936576, 0.08925619834710741
0.672832980972516, 0.08429752066115692
0.738372093023256, 0.07685950413223142
0.785940803382664, 0.07355371900826446
0.8493657505285414, 0.06694214876033056
0.9127906976744188, 0.0636363636363636
0.975158562367865, 0.058677685950413117
