0.03541226215644816, 0.547107438016529
0.06923890063424945, 0.5380165289256198
0.09883720930232556, 0.5305785123966942
0.1273784355179704, 0.5165289256198347
0.1559196617336152, 0.4991735537190083
0.18128964059196617, 0.48429752066115705
0.20877378435517968, 0.4669421487603306
0.23520084566596194, 0.45206611570247934
0.2669133192389006, 0.4363636363636364
0.297568710359408, 0.41983471074380163
0.33139534883720934, 0.4033057851239669
0.36945031712473575, 0.3867768595041322
0.40221987315010577, 0.3727272727272727
0.4402748414376322, 0.35702479338842974
0.4825581395348838, 0.34132231404958674
0.5227272727272728, 0.3272727272727272
0.5639534883720931, 0.3140495867768595
0.6125792811839325, 0.3008264462809917
0.6643763213530657, 0.2876033057851239
0.713002114164905, 0.2743801652892562
0.7552854122621566, 0.2628099173553719
0.8007399577167021, 0.25537190082644623
0.8514799154334041, 0.24462809917355371
0.8979915433403808, 0.2371900826446281
0.9445031712473574, 0.22809917355371895
0.9836152219873152, 0.2214876033057851
