0.0043001578771110355, 0.5498199563047188
0.015121916213500938, 0.5603757156298341
0.038198287272553325, 0.5651129857910601
0.06943881863268857, 0.5672036614732009
0.10476262618208497, 0.5677069545664759
0.13465402586633074, 0.5676859042850082
0.17270240961934075, 0.5666027716203933
0.21075557752722984, 0.5644632975584863
0.24065893759867318, 0.5618013937837882
0.27056947390243513, 0.5575549779131518
0.29776739438978106, 0.5522541343071747
0.32225509113815043, 0.5453706922672111
0.3440253879152247, 0.5384891638891991
0.36171719265791696, 0.5321386767027605
0.3807748736185753, 0.524202720589408
0.39983733873411265, 0.5152104230787632
0.4175363197091234, 0.5072754237963865
0.4338718165436075, 0.5003977227422777
0.454300157877111, 0.48981995630471886
0.4720015309295612, 0.48135678632369605
0.489700511904572, 0.47342178704131926
0.5087677611749885, 0.4633731481333824
0.5237421659463856, 0.45702457460889545
0.5414507152311544, 0.44697689253193434
0.5645964565359529, 0.4363972124324239
0.580936737525316, 0.42846316998102296
0.5999920264085349, 0.42105538456631647
0.6163323073978981, 0.41312134211491547
0.636753472499083, 0.4041280877732949
0.6558111534597413, 0.3961921316599424
0.6775934106240132, 0.38666974978869995
0.7007319756964931, 0.37767458178512775
0.719787264579712, 0.37026679637042126
0.7415623455116653, 0.36232892659511706
0.7606152423174446, 0.3554493118790567
0.7810292311863108, 0.3480405696333744
0.8041606200264722, 0.3406299137257405
0.8272920088666337, 0.3332192578181066
0.8477012135806208, 0.3268668569697164
0.8721889103289904, 0.3199834149297528
0.8980400912178864, 0.31204267466152114
0.9198056038400816, 0.3062174876808013
0.9361291402873683, 0.3019806401199229
